Unnamed: 0,LINK_ID,POI_ID,SEQ_NUM,FAC_TYPE,POI_NAME,POI_LANGCD,POI_NMTYPE,POI_ST_NUM,ST_NUM_FUL,ST_NFUL_LC,ST_NAME,ST_LANGCD,POI_ST_SD,ACC_TYPE,PH_NUMBER,CHAIN_ID,NAT_IMPORT,PRIVATE,IN_VICIN,NUM_PARENT,NUM_CHILD,PERCFRREF,VANCITY_ID,ACT_ADDR,ACT_LANGCD,ACT_ST_NAM,ACT_ST_NUM,ACT_ADMIN,ACT_POSTAL,AIRPT_TYPE,ENTR_TYPE,REST_TYPE,FOOD_TYPE,ALT_FOOD,REG_FOOD,RSTR_TYPE,OPEN_24,DIESEL,BLD_TYPE
244,1296526969,1244439551,1,4013,TOLUCA CENTRO,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,R,,,0,N,N,N,0,0,10.0,0,,,,,,,,,,,,,,,,
85076,702722866,1244248545,1,9535,MISCELÁNEA,SPA,B,144.0,,,CALLE GLORIA,SPA,L,,,0,N,N,N,0,0,25.0,0,,,,,,,,,,,,,,,,
104077,702722866,1178939983,1,9535,TIENDA DE ABARROTES,SPA,B,,,,CALLE GLORIA,SPA,L,,,0,N,N,N,0,0,32.0,0,,,,,,,,,,,,,,,,
151,1296526966,1244944824,1,4013,TOLUCA CENTRO,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,R,,,0,N,N,N,0,0,50.0,0,,,,,,,,,,,,,,,,
151721,939199332,1178940592,1,7538,NIETO,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,84.0,0,,,,,,,,,,,,,,,,
173875,702721512,1200787905,1,7994,ALCOHÓLICOS ANÓNIMOS,SPA,B,,,,CALLE PLAN DE AYALA,SPA,R,,,0,N,N,N,0,0,21.0,0,,,,,,,,,,,,,,,,
136806,702721512,1178940044,1,5800,EL HUEQUITO,SPA,B,,,,CALLE PLAN DE AYALA,SPA,R,,,0,N,N,N,0,0,24.0,0,,,,,,,,,,MEXICAN FOOD,,,CASUAL DINING,,,
154838,702650117,1178940773,1,7538,SERVICIO AUTOMOTRIZ,SPA,B,,,,BOULEVARD SOLIDARIDAD LAS TORRES,SPA,R,,,0,N,N,N,0,0,13.0,0,,,,,,,,,,,,,,,,
103106,702700358,1179042004,1,9567,POLLERIA Y RECAUDERIA,SPA,B,,,,CALLE DEL ROSAL,SPA,L,,,0,N,N,N,0,0,71.0,0,,,,,,,,,,,,,,,,
104362,702721512,1178940045,1,9988,PAPELERIA,SPA,B,,,,CALLE PLAN DE AYALA,SPA,L,,,0,N,N,N,0,0,43.0,0,,,,,,,,,,,,,,,,
177397,1341339647,1164892023,1,8211,INSTITUTO CENCA,SPA,B,,,,AVENIDA BENITO JUÁREZ,SPA,R,,,0,N,N,N,0,0,97.0,0,,,,,,,,,,,,,,,,
136130,1346737015,1154356661,1,5800,TACO SALSA,SPA,B,,,,AVENIDA JUAN PABLO II,SPA,R,,,0,N,N,N,0,0,50.0,0,,,,,,,,,,MEXICAN FOOD,,,TAQUERIA,,,
100249,1346737015,1154356662,1,9535,OXXO,SPA,B,,,,AVENIDA JUAN PABLO II,SPA,R,,,6420,N,N,N,0,0,50.0,0,,,,,,,,,,,,,,,,
190051,702696670,1059482895,1,8211,ESC PRIM MIGUEL HGO Y COSTILLA,SPA,B,,,,,,R,,,0,N,N,N,0,0,99.0,0,,,,,,,,,,,,,,,,
7024,780258077,1112899769,1,9537,FRALAGA,SPA,B,,,,CALLE GUADALUPE VICTORIA,SPA,R,,219-2193072,0,N,N,N,0,0,62.0,0,,,,,,,,,,,,,,,,
179713,702704160,1222901799,1,8211,ESCUELA MIGUEL HIDALGO,SPA,B,6.0,,,CALLE PLAZUELA DE SAN FRANCISCO,SPA,L,,,0,N,N,N,0,0,34.0,0,,,,,,,,,,,,,,,,
141590,1115318748,1005055141,1,5511,GIMSA AUTOMOTRIZ,SPA,B,,,,AVENIDA BENITO JUÁREZ,SPA,L,,917-2110666,294,N,N,N,0,0,66.0,0,AV BENITO JUAREZ SUR 19                           SAN FRANCISCO COAXUSCO METEPEC EM 52140,SPA,AV BENITO JUAREZ SUR,19,SAN FRANCISCO COAXUSCO METEPEC EM,52140.0,,,,,,,,,,
143951,1115318748,1122250878,1,7538,GIMSA AUTOMOTRIZ,SPA,B,,,,AVENIDA BENITO JUÁREZ,SPA,L,,917-2110666,294,N,N,N,0,0,66.0,0,"AV BENITO JUAREZ SUR 19                           SAN FRANCISCO COAXUSCO, 52140 METEPEC EDOMEX",SPA,AV BENITO JUAREZ SUR,19,"SAN FRANCISCO COAXUSCO, METEPEC EDOMEX",52140.0,,,,,,,,,,
169626,702684291,1210225169,1,9992,IGLESIA CRISTIANA ADVENTISTA DE 7 DIA,SPA,B,,,,2DA PRIVADA MIGUEL HIDALGO,SPA,L,,,0,N,N,N,0,0,49.0,0,,,,,,,,,,,,,,,,CHURCH
169627,702684291,1210225169,2,9992,IGL. CRIST. ADV. DE 7 DIA,SPA,J,,,,2DA PRIVADA MIGUEL HIDALGO,SPA,L,,,0,N,N,N,0,0,49.0,0,,,,,,,,,,,,,,,,CHURCH
91523,939199332,1178940593,1,9567,HERCULES,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,722-2700788,0,N,N,N,0,0,72.0,0,,,,,,,,,,,,,,,,
159156,1141740459,1244437412,1,6000,CAJERO AUTOMÁTICO BANORTE-IXE,SPA,B,,,,CALLE FELIPE BERRIOZABAL,SPA,R,,,0,N,N,N,0,0,39.0,0,,,,,,,,,,,,,,,,
148307,1267220126,1178919392,1,7538,CHEVY GALERYA,SPA,B,,,,AVENIDA PROFESOR R. HERIBERTO ENRÍQUEZ,SPA,R,,722-2125906,0,N,N,N,0,0,25.0,0,,,,,,,,,,,,,,,,
92101,798711119,1178940604,1,9988,PAPELERIA CUELLAR,SPA,B,,,,CALLE COLIMA,SPA,L,,,0,N,N,N,0,0,10.0,0,,,,,,,,,,,,,,,,
64718,1267220126,1192852543,1,9988,EL SOMBRA,SPA,B,,,,AVENIDA PROFESOR R. HERIBERTO ENRÍQUEZ,SPA,R,,722-3546534,0,N,N,N,0,0,36.0,0,,,,,,,,,,,,,,,,
52952,1267220126,1178918631,1,9567,DEPOSITO SUPER C,SPA,B,,,,AVENIDA PROFESOR R. HERIBERTO ENRÍQUEZ,SPA,R,,,0,N,N,N,0,0,42.0,0,,,,,,,,,,,,,,,,
52950,1267220126,1178918633,1,9986,SURTEK,SPA,B,,,,AVENIDA PROFESOR R. HERIBERTO ENRÍQUEZ,SPA,L,,,0,N,N,N,0,0,0.0,0,,,,,,,,,,,,,,,,
146736,1267220126,1178918632,1,7538,MAGNAFLOW,SPA,B,,,,AVENIDA PROFESOR R. HERIBERTO ENRÍQUEZ,SPA,R,,722-2709908,0,N,N,N,0,0,57.0,0,,,,,,,,,,,,,,,,
84786,702717903,1178942544,1,9535,MISCELÁNEA MARU,SPA,B,200.0,,,CALLE MONTERREY,SPA,L,,,0,N,N,N,0,0,63.0,0,,,,,,,,,,,,,,,,
91938,702717903,1178940608,1,9535,TIENDA DE ABARROTES,SPA,B,,,,CALLE MONTERREY,SPA,L,,,0,N,N,N,0,0,70.0,0,,,,,,,,,,,,,,,,
154837,702650117,1178940774,1,7538,LOFSA REFACCIONES DIESEL,SPA,B,,,,BOULEVARD SOLIDARIDAD LAS TORRES,SPA,R,,722-2121209,0,N,N,N,0,0,37.0,0,"BOULEVARD SOLIDARIDAD LAS TORRES 1284,            50190 TOLUCA, MÉXICO",SPA,BOULEVARD SOLIDARIDAD LAS TORRES,1284,"TOLUCA, MÉXICO",50190.0,,,,,,,,,,
154840,702650117,1178940776,1,7538,CENTRAL DE AUTOPARTES ORIENTALES,SPA,B,,,,BOULEVARD SOLIDARIDAD LAS TORRES,SPA,R,,722-2195572,0,N,N,N,0,0,70.0,0,,,,,,,,,,,,,,,,
154839,702650117,1178940778,1,7538,EMMANUEL,SPA,B,,,,BOULEVARD SOLIDARIDAD LAS TORRES,SPA,R,,,0,N,N,N,0,0,91.0,0,,,,,,,,,,,,,,,,
146619,1296203495,1178918575,1,7538,REFACCIONES,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,17.0,0,,,,,,,,,,,,,,,,
25981,1179195613,1178908269,1,9535,TIENDA DE ABARROTES,SPA,B,,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,L,,,0,N,N,N,0,0,11.0,0,,,,,,,,,,,,,,,,
52214,1296203495,1178918574,1,9567,EXTINTORES,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,722-2801414,0,N,N,N,0,0,21.0,0,,,,,,,,,,,,,,,,
149626,702711207,1178943281,1,7538,MASTER CAR,SPA,B,,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,R,,722-2808207,0,N,N,N,0,0,28.0,0,,,,,,,,,,,,,,,,
151058,702917523,1178942593,1,7538,CRISTALES AUTOMOTRICES,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,L,,722-2709665,0,N,N,N,0,0,42.0,0,,,,,,,,,,,,,,,,
189980,702718003,1222805246,1,8211,ESCUELA ADOLFO LÓPEZ MATEOS,SPA,B,,,,CALLE MARÍA ISABEL,SPA,L,,722-2126596,0,N,N,N,0,0,56.0,0,,,,,,,,,,,,,,,,
149576,702679754,1178943306,1,7538,SERVICIO EL AGUILA,SPA,B,,,,BOULEVARD SOLIDARIDAD LAS TORRES,SPA,R,,,0,N,N,N,0,0,34.0,0,,,,,,,,,,,,,,,,
146620,1296203495,1178918573,1,7538,VOLK'S,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,722-2179443,0,N,N,N,0,0,46.0,0,,,,,,,,,,,,,,,,
75032,702679754,1178943307,1,9535,TIENDA DE ABARROTES,SPA,B,,,,BOULEVARD SOLIDARIDAD LAS TORRES,SPA,R,,,0,N,N,N,0,0,46.0,0,,,,,,,,,,,,,,,,
153084,702679754,1179042772,1,7538,TALLER MECANICO AUTOMOTRIZ AMADOR,SPA,B,,,,BOULEVARD SOLIDARIDAD LAS TORRES,SPA,R,,722-2706845,0,N,N,N,0,0,54.0,0,"BOULEVARD LÁZARO CÁRDENAS 1612,                   50190 TOLUCA, MÉXICO",SPA,BOULEVARD LÁZARO CÁRDENAS,1612,"TOLUCA, MÉXICO",50190.0,,,,,,,,,,
1934,702655736,1214190093,1,7997,ENFORMATE GOMNASIO,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,R,,,0,N,N,N,0,0,77.0,0,,,,,,,,,,,,,,,,
3352,702655736,1178942630,1,7997,GYM MIXTO,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,R,,,0,N,N,N,0,0,76.0,0,,,,,,,,,,,,,,,,
146621,1296203495,1178918572,1,7538,EURO LLANTAS,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,77.0,0,,,,,,,,,,,,,,,,
151057,702917523,1178942592,1,7538,ACCESORIOS CHINO,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,L,,,0,N,N,N,0,0,65.0,0,,,,,,,,,,,,,,,,
153083,702679754,1179042773,1,7538,SERVICIO TORRES,SPA,B,,,,BOULEVARD SOLIDARIDAD LAS TORRES,SPA,R,,,0,N,N,N,0,0,65.0,0,,,,,,,,,,,,,,,,
151010,1159135878,1233461526,1,7538,DAR TOLUCA,SPA,B,1602.0,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,L,,,0,N,N,N,0,0,1.0,0,,,,,,,,,,,,,,,,
104009,702655736,1262693538,1,9567,GRADUACIONES TOLUCA Y METEPEC,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,R,,722-5810093,0,N,N,N,0,0,83.0,0,,,,,,,,,,,,,,,,
24441,702711895,1178937125,1,9567,EL GRAN REMATE,SPA,B,100.0,,,CALLE PUEBLA,SPA,R,,722-4927561,0,N,N,N,0,0,34.0,0,,,,,,,,,,,,,,,,
148308,702954816,1178919389,1,7538,SERVICIO VÁZQUEZ,SPA,B,,,,AVENIDA PROFESOR R. HERIBERTO ENRÍQUEZ,SPA,L,,,0,N,N,N,0,0,1.0,0,,,,,,,,,,,,,,,,
166717,702711894,1137411031,1,9221,SEGURIDAD PÚBLICA,SPA,B,,,,CALLE PUEBLA,SPA,R,,,0,N,N,N,0,0,83.0,0,,,,,,,,,,,,,,,,
48421,702711893,1178919087,1,9535,TIENDA DE ABARROTES,SPA,B,,,,CALLE PUEBLA,SPA,R,,,0,N,N,N,0,0,87.0,0,,,,,,,,,,,,,,,,
93609,702711898,1178940509,1,9535,TIENDA DE ABARROTES,SPA,B,,,,CALLE PUEBLA,SPA,R,,,0,N,N,N,0,0,21.0,0,,,,,,,,,,,,,,,,
64833,702954816,1178919390,1,9986,ELÉCTRICA LAMO,SPA,B,610.0,,,AVENIDA PROFESOR R. HERIBERTO ENRÍQUEZ,SPA,L,,,0,N,N,N,0,0,7.0,0,,,,,,,,,,,,,,,,
148306,702954816,1178919393,1,7538,COMACSA,SPA,B,,,,AVENIDA PROFESOR R. HERIBERTO ENRÍQUEZ,SPA,R,,,0,N,N,N,0,0,4.0,0,,,,,,,,,,,,,,,,
64832,702954816,1178919391,1,9986,TATISMANIA,SPA,B,,,,AVENIDA PROFESOR R. HERIBERTO ENRÍQUEZ,SPA,L,,,0,N,N,N,0,0,12.0,0,,,,,,,,,,,,,,,,
85351,1324751564,1178939358,1,9567,CREMERIA LALITO,SPA,B,,,,CALLE COAHUILA,SPA,L,,,0,N,N,N,0,0,15.0,0,,,,,,,,,,,,,,,,
97515,1324751564,1262693067,1,5400,CREMERIA LALITO,SPA,B,218.0,,,CALLE COAHUILA,SPA,L,,722-4177612,0,N,N,N,0,0,18.0,0,,,,,,,,,,,,,,,,
85659,702917523,1178942591,1,9986,IPESA,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,L,,,0,N,N,N,0,0,79.0,0,,,,,,,,,,,,,,,,
78969,1159135878,1178943255,1,9535,TIENDA DE ABARROTES,SPA,B,,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,L,,,0,N,N,N,0,0,99.0,0,,,,,,,,,,,,,,,,
109596,702713686,1175695590,1,9568,DEPORTES 45,SPA,B,,,,CALLE PUEBLA,SPA,L,,,0,N,N,N,0,0,65.0,0,,,,,,,,,,,,,,,,
150622,939199334,1178942789,1,7538,DINTER GAMA,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,722-2072915,0,N,N,N,0,0,63.0,0,,,,,,,,,,,,,,,,
79717,702718004,1178942893,1,9535,MISC GIOVANNI JR,SPA,B,,,,CALLE MARÍA ISABEL,SPA,L,,,0,N,N,N,0,0,10.0,0,,,,,,,,,,,,,,,,
149625,1159135875,1178943278,1,7538,BALEROS SO,SPA,B,,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,R,,,0,N,N,N,0,0,78.0,0,,,,,,,,,,,,,,,,
151003,702655735,1178942631,1,7538,GOMEZ DIAZ,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,R,,722-2194374,0,N,N,N,0,0,23.0,0,,,,,,,,,,,,,,,,
101660,721496780,1179042774,1,9535,MISCELANEA,SPA,B,,,,BOULEVARD SOLIDARIDAD LAS TORRES,SPA,R,,,0,N,N,N,0,0,87.0,0,,,,,,,,,,,,,,,,
150621,702651953,1178942788,1,7538,REFACCIONES PARA TRANSMISION,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,36.0,0,,,,,,,,,,,,,,,,
150506,702678312,1178939442,1,7538,SERVICIO MUÑOZ,SPA,B,,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,L,,722-2802750,0,N,N,N,0,0,11.0,0,,,,,,,,,,,,,,,,
143180,1115318748,1163982624,1,5511,LINCOLN TOLUCA,SPA,B,,,,AVENIDA BENITO JUÁREZ,SPA,L,,722-1992727,282,N,N,N,0,0,99.0,0,,,,,,,,,,,,,,,,
147254,1115318748,1122251630,1,7538,LINCOLN TOLUCA,SPA,B,,,,AVENIDA BENITO JUÁREZ,SPA,L,,722-1992727,282,N,N,N,0,0,99.0,0,,,,,,,,,,,,,,,,
49269,702704160,1203259847,1,9535,OXXO,SPA,B,,,,CALLE PLAZUELA DE SAN FRANCISCO,SPA,L,,,6420,N,N,N,0,0,98.0,0,,,,,,,,,,,,,,,,
138035,1346739236,1193099825,1,5800,D'KAFIE METEPEC,SPA,B,,,,CALLE PLAZUELA DE SAN FRANCISCO,SPA,L,,916-2136444,0,N,N,N,0,0,24.0,0,,,,,,,,,,MEXICAN FOOD,,,CASUAL DINING,,,
109316,1346739236,1193100676,1,5400,D'KAFIE METEPEC,SPA,B,,,,CALLE PLAZUELA DE SAN FRANCISCO,SPA,L,,,0,N,N,N,0,0,24.0,0,,,,,,,,,,,,,,,,
136752,702909774,1179042186,1,5800,LAS CAZUELAS,SPA,B,,,,CALLE REBECA,SPA,R,,,0,N,N,N,0,0,47.0,0,,,,,,,,,,MEXICAN FOOD,,,CASUAL DINING,,,
136629,1346739236,1193092104,1,5800,LOS REGIOS,SPA,B,,,,CALLE PLAZUELA DE SAN FRANCISCO,SPA,L,,722-2167344,0,N,N,N,0,0,32.0,0,,,,,,,,,,BARBECUE/SOUTHERN,STEAK HOUSE,,CASUAL DINING,,,
103992,702909774,1179042187,1,9567,AQUA CLYVA,SPA,B,,,,CALLE REBECA,SPA,R,,,0,N,N,N,0,0,60.0,0,,,,,,,,,,,,,,,,
2708,1346739236,1185639858,1,7997,ULTIMATE GYM,SPA,B,,,,CALLE PLAZUELA DE SAN FRANCISCO,SPA,L,,722-2165756,0,N,N,N,0,0,51.0,0,,,,,,,,,,,,,,,,
102373,702713360,1179042804,1,9567,INTERCARNES,SPA,B,,,,CALLE ENRIQUETA,SPA,L,,,0,N,N,N,0,0,86.0,0,,,,,,,,,,,,,,,,
149622,1159135876,1178943279,1,7538,ELEVADORES ELECTRICOS,SPA,B,,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,R,,,0,N,N,N,0,0,60.0,0,,,,,,,,,,,,,,,,
82801,702651953,1178942787,1,9535,TIENDA DE ABARROTES,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,74.0,0,,,,,,,,,,,,,,,,
149623,1159135876,1178943280,1,7538,CARBU-VIC,SPA,B,,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,R,,,0,N,N,N,0,0,68.0,0,,,,,,,,,,,,,,,,
150585,702726076,1178942781,1,7538,PARKER STORE,SPA,B,,,,CALLE PASCUAL OROZCO,SPA,R,,,0,N,N,N,0,0,84.0,0,"CALLE PASCUAL OROZCO 210,                         50140 TOLUCA, MÉXICO",SPA,CALLE PASCUAL OROZCO,210,"TOLUCA, MÉXICO",50140.0,,,,,,,,,,
83223,702966771,1178942820,1,9567,LA CASA DEL TORNILLO,SPA,B,,,,CALLE TOTOCUTLAPILCO,SPA,R,,,0,N,N,N,0,0,43.0,0,,,,,,,,,,,,,,,,
151059,702655737,1178942590,1,7538,HULES AUTOMOTRICES,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,L,,,0,N,N,N,0,0,47.0,0,,,,,,,,,,,,,,,,
83051,702992387,1178939475,1,9986,COMEX,SPA,B,,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,R,,,22027,N,N,N,0,0,7.0,0,,,,,,,,,,,,,,,,
149242,702678312,1164928837,1,7538,AVANTE,SPA,B,,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,L,,,0,N,N,N,0,0,40.0,0,,,,,,,,,,,,,,,,
151004,702655735,1178942632,1,7538,REFACCIONES LEONY,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,R,,,0,N,N,N,0,0,55.0,0,,,,,,,,,,,,,,,,
150673,702992387,1178939476,1,7538,ESPECIALISTAS EN SUSPENSIÓN Y DIRECCIÓN,SPA,B,,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,R,,722-2700446,0,N,N,N,0,0,14.0,0,,,,,,,,,,,,,,,,
150674,702992387,1178939476,2,7538,ESPECIALISTAS EN SUSPENSIÓN,SPA,J,,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,R,,722-2700446,0,N,N,N,0,0,14.0,0,,,,,,,,,,,,,,,,
150696,702966771,1178942821,1,7538,PROFIRE,SPA,B,,,,CALLE TOTOCUTLAPILCO,SPA,L,,,0,N,N,N,0,0,67.0,0,,,,,,,,,,,,,,,,
150697,702966771,1178942822,1,7538,BODEGA DE RADIADORES NUEVOS,SPA,B,,,,CALLE TOTOCUTLAPILCO,SPA,R,,,0,N,N,N,0,0,73.0,0,,,,,,,,,,,,,,,,
150726,702992387,1178939490,1,7538,RODRIGUEZ,SPA,B,,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,R,,722-2283041,0,N,N,N,0,0,31.0,0,,,,,,,,,,,,,,,,
151064,702655737,1178942589,1,7538,AUTO CRISTALES DE TOLUCA,SPA,B,1302.0,,,BOULEVARD ISIDRO FABELA,SPA,L,,,0,N,N,N,0,0,73.0,0,,,,,,,,,,,,,,,,
83424,702992387,1178939491,1,9560,PERSIANAS,SPA,B,,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,R,,722-2806809,0,N,N,N,0,0,38.0,0,,,,,,,,,,,,,,,,
19328,702992387,1244288145,1,9988,EQUIPOS OFICOMER,SPA,B,1419.0,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,R,,722-2174131,0,N,N,N,0,0,47.0,0,,,,,,,,,,,,,,,,
143832,702992387,1233550396,2,7538,DE TODO EN SUSPENSIONES,SPA,J,1521.0,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,R,,722-5452425,0,N,N,N,0,0,60.0,0,,,,,,,,,,,,,,,,
143831,702992387,1233550396,1,7538,DE TODO EN SUSPENSIONES Y DIRECCIONES,SPA,B,1521.0,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,R,,722-5452425,0,N,N,N,0,0,60.0,0,,,,,,,,,,,,,,,,
175829,702711896,1222702390,1,8211,ESCUELA INSTITUTO ALICE MILLER,SPA,B,710.0,,,CALLE PUEBLA,SPA,R,,722-2124574,0,N,N,N,0,0,74.0,0,,,,,,,,,,,,,,,,
21932,850412728,1059323113,1,9567,TORTILLERÍA LIZ,SPA,B,,,,CALZADA DE LA ASUNCIÓN,SPA,R,,,0,N,N,N,0,0,88.0,0,,,,,,,,,,,,,,,,
180688,702712580,1164893520,1,8211,JAR DE NIÑOS MA ENRIQUETA CAMARILLO,SPA,B,,,,CALLE IGNACIO ALLENDE PONIENTE,SPA,L,,,0,N,N,N,0,0,49.0,0,,,,,,,,,,,,,,,,
98893,702712574,1059451686,1,9567,TORTILLERÍA LA MAGDALENA,SPA,B,,,,CALLE IGNACIO ALLENDE PONIENTE,SPA,R,,,0,N,N,N,0,0,39.0,0,,,,,,,,,,,,,,,,
129890,702712580,1244750190,2,9996,TIENDA DE ESCUELA PRIMARIA,SPA,J,,,,CALLE IGNACIO ALLENDE PONIENTE,SPA,R,,,0,N,N,N,0,0,49.0,0,,,,,,,,,,,,,,,,
181872,702712580,1048910110,1,8211,ESC PRIMARIA MIGUEL HIDALGO,SPA,B,,,,CALLE IGNACIO ALLENDE PONIENTE,SPA,R,,722-5407745,0,N,N,N,0,0,83.0,0,,,,,,,,,,,,,,,,
129889,702712580,1244750190,1,9996,TIENDA DE ESCUELA PRIMARIA MIGUEL HIDALGO,SPA,B,,,,CALLE IGNACIO ALLENDE PONIENTE,SPA,R,,,0,N,N,N,0,0,49.0,0,,,,,,,,,,,,,,,,
109902,702712574,1262694912,1,9567,POLLERÍA Y RECAUDERIA,SPA,B,408.0,,,CALLE IGNACIO ALLENDE PONIENTE,SPA,L,,,0,N,N,N,0,0,36.0,0,,,,,,,,,,,,,,,,
48706,702712574,1244303734,1,5400,POLLERÍA Y RECAUDERIA LA FAVORITA,SPA,B,408.0,,,CALLE IGNACIO ALLENDE PONIENTE,SPA,L,,,0,N,N,N,0,0,36.0,0,,,,,,,,,,,,,,,,
104004,702673620,1262693545,1,9535,ELECTRÓNICA Y BAFLES SANTER,SPA,B,204.0,,,AVENIDA BENITO JUÁREZ,SPA,R,,,0,N,N,N,0,0,56.0,0,,,,,,,,,,,,,,,,
173017,702663483,1192329470,1,9525,JUNTA MUNICIPAL IEEM,SPA,B,305.0,,,AVENIDA 5 DE MAYO,SPA,L,,728-2874128,0,N,N,N,0,0,14.0,0,,,,,,,,,,,,,,,,
33722,702700664,1209448915,1,9565,FARMACIA SANTAMARÍA,SPA,B,,,,CALLE MANZANA,SPA,R,,,22316,N,N,N,0,0,39.0,0,,,,,,,,,,,,,,,,
179159,847922665,1048854903,1,8211,INDIGO INSTITUTE,SPA,B,,,,CALLE SANTA CECILIA,SPA,L,,722-2088591,0,N,N,N,0,0,39.0,0,,,,,,,,,,,,,,,,
87809,702725296,1059416374,1,9567,TORTILLERIA MARCOS,SPA,B,,,,CALLE PIÑA,SPA,L,,,0,N,N,N,0,0,61.0,0,,,,,,,,,,,,,,,,
19151,847962586,1164892288,1,5400,BODEGA AURRERA,SPA,B,,,,CALLE ADOLFO LÓPEZ MATEOS,SPA,L,,,5129,N,N,N,0,0,1.0,0,,,,,,,,,,,,,,,,
1436,847962586,1192817846,1,7997,CLUB RX,SPA,B,,,,CALLE ADOLFO LÓPEZ MATEOS,SPA,L,,722-2616135,0,N,N,N,0,0,1.0,0,,,,,,,,,,,,,,,,
11362,847962586,1048912755,1,9565,FARMACIAS GUADALAJARA,SPA,B,,,,CALLE ADOLFO LÓPEZ MATEOS,SPA,R,,,5136,N,N,N,0,0,1.0,0,,,,,,,,,,,,,,,,
69511,1347044358,1048989247,1,9535,OXXO,SPA,B,,,,,,L,,,6420,N,N,N,1,0,18.0,0,,,,,,,,,,,,,,,,
49337,702671728,1244302628,1,9535,ABARROTES BETO,SPA,B,46.0,,,CALLE ALCATRACES,SPA,L,,,0,N,N,N,0,0,56.0,0,,,,,,,,,,,,,,,,
49323,702671728,1244302614,1,5400,RECAUDERIA BETO,SPA,B,46.0,,,CALLE ALCATRACES,SPA,L,,,0,N,N,N,0,0,56.0,0,,,,,,,,,,,,,,,,
50675,702671728,1244301305,1,9537,REGALOS DE CHIC,SPA,B,1.0,,,CALLE ALCATRACES,SPA,R,,,0,N,N,N,0,0,99.0,0,,,,,,,,,,,,,,,,
156752,1329646448,1164892693,1,3578,HSBC,SPA,B,,,,AVENIDA IGNACIO COMONFORT,SPA,R,,,1106,N,N,N,0,0,33.0,0,,,,,,,,,,,,,,,,
51484,1329646448,1048859348,1,5400,WALMART EXPRESS,SPA,B,,,,AVENIDA IGNACIO COMONFORT,SPA,R,,,35825,N,N,N,0,0,33.0,0,,,,,,,,,,,,,,,,
156249,1329646448,1164892366,1,3578,CITIBANAMEX,SPA,B,,,,AVENIDA IGNACIO COMONFORT,SPA,R,,,5122,N,N,N,0,0,33.0,0,,,,,,,,,,,,,,,,
130026,1329646448,1233459497,1,9996,DULCE AROMA,SPA,B,1500.0,,,AVENIDA IGNACIO COMONFORT,SPA,R,,722-2751712,0,N,N,N,0,0,39.0,0,,,,,,,,,,,,,,,,
